"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,139.1,1805,183332,14.32,19
5,135.1,1946,185954,14.53,38
11,139.9,2610,188564,14.73,36
16,136.1,2613,186314,14.56,38
21,143.8,2602,191365,14.95,33
26,149.2,2614,194662,15.21,35
31,135.0,2601,186902,14.60,36
37,134.9,2611,185560,14.50,40
42,147.3,2598,189803,14.83,36
47,140.5,2642,191001,14.92,36
52,145.3,2613,193519,15.12,35
57,173.3,2646,107486,8.40,34
