"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,21.8,1556,8065.83,0.63,10
6,21.2,1551,8068.6,0.63,10
11,21.2,1989,8067.78,0.63,10
16,21.6,2030,8067.16,0.63,9
21,19.8,1981,8069.6,0.63,10
27,21.6,1986,8067.67,0.63,10
32,17.8,1999,8068.19,0.63,10
37,21.4,1997,8067.59,0.63,10
42,21.4,1984,8067.54,0.63,10
47,21.4,1999,8068.62,0.63,9
53,21.6,1993,8067.33,0.63,10
58,13.3,1986,4342.83,0.34,10
