"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,79.0,1494,96944.4,7.57,9
5,80.0,1537,97941.4,7.65,20
11,81.6,1882,99765.7,7.79,18
16,81.0,1902,98975.1,7.73,19
21,81.0,1891,98697.4,7.71,18
26,81.6,1902,98368.8,7.69,16
31,80.2,1911,98555.7,7.70,18
37,81.2,1904,98979.7,7.73,18
42,83.8,1896,102522,8.01,19
47,81.6,1897,99747.8,7.79,18
52,79.8,1889,98449.4,7.69,19
57,86.7,1898,54385.5,4.25,20
