"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,11.4,1528,3025.22,0.24,10
5,10.8,1514,3026.2,0.24,10
11,11.4,1943,3025.51,0.24,10
16,10.6,1975,3025.73,0.24,10
21,11.6,1976,3025.46,0.24,10
26,10.0,1950,3025.93,0.24,10
31,11.6,1948,3025.81,0.24,10
37,11.4,1960,3025.76,0.24,10
42,11.8,1947,3025.69,0.24,9
47,11.6,1947,3025.8,0.24,10
52,11.0,1942,3026.12,0.24,10
58,13.3,1944,1625.35,0.13,10
