"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,1172,25232,122875,9.60,43
5,1202,187964,124363,9.72,50
11,1185,349952,122189,9.55,49
16,1199,474864,130462,10.19,47
21,1092,581112,124073,9.69,43
26,1203,770252,131613,10.28,49
32,1206,941192,117697,9.20,45
37,1202,1065048,120697,9.43,43
42,955.1,1131888,98358.6,7.68,45
47,1215,1331140,124604,9.73,37
53,1184,1475604,141328,11.04,46
58,1187,1640292,54891.3,4.29,48
