"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,63.7,1501,32270.7,2.52,10
5,58.3,1506,32279.9,2.52,8
10,65.5,1944,32272.1,2.52,10
16,67.3,1942,32276.8,2.52,10
21,67.8,1939,32272,2.52,9
26,68.3,1940,32278.4,2.52,9
31,68.0,1950,32268.1,2.52,9
36,68.2,1949,32274,2.52,9
42,68.1,1950,32269.6,2.52,10
47,67.6,1942,32264.9,2.52,8
52,64.3,1950,32272.5,2.52,10
57,66.7,1942,17497.2,1.37,10
