"Time (s)","CPU (%)","MEM (kB)"
0,475.2,5588
5,472.6,5764
10,492.4,5812
15,475.0,5812
20,465.0,5812
26,475.2,5812
31,486.2,5816
36,467.2,5816
41,501.4,5816
46,482.6,5816
51,462.7,5876
57,467.8,5876
62,493.6,5876
67,489.6,5876
72,486.2,5876
77,470.0,5876
83,478.4,5876
88,481.6,5876
93,475.2,5876
98,472.9,5876
103,495.4,5876
109,467.4,5876
114,498.0,5877
119,513.3,5876
