"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,426.0,3350,176913,13.82,74
6,414.8,3743,178259,13.93,92
11,413.4,6357,178510,13.95,94
16,382.6,6343,178464,13.94,94
21,396.4,6351,178284,13.93,91
26,382.6,6356,178570,13.95,94
32,433.1,6349,178733,13.96,90
37,407.6,6349,178767,13.97,89
42,369.4,6349,178029,13.91,94
47,426.0,6350,178573,13.95,93
53,417.6,6350,178772,13.97,94
58,360.0,6339,96386.5,7.53,89
