"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,1109,21880,166125,12.98,49
5,1126,146804,160600,12.55,50
11,1129,243296,167339,13.07,42
16,1129,355912,154349,12.06,47
21,1143,454024,165078,12.90,47
26,1156,576644,152562,11.92,50
31,1120,660256,152904,11.95,45
37,1151,772016,168565,13.17,46
42,1082,865428,183380,14.33,42
47,1121,989912,177364,13.86,46
52,1136,1097940,167251,13.07,44
57,933.3,1190072,94057.6,7.35,39
