"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,134.7,1595,89790.2,7.01,8
5,127.7,1675,92482,7.23,8
11,125.0,2380,93626.4,7.31,8
16,129.6,2392,91132.7,7.12,9
21,131.9,2385,90011.4,7.03,7
26,125.8,2403,90917.1,7.10,7
31,132.7,2401,89501.1,6.99,6
37,128.7,2383,92472.1,7.22,9
42,117.2,2386,94495.2,7.38,9
47,124.0,2393,93790.6,7.33,5
52,135.2,2394,90502.4,7.07,9
57,140.0,2402,49412.4,3.86,8
