"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,69.2,1609,64597.1,5.05,8
6,66.5,1601,64550.8,5.04,10
11,66.3,2009,64543.7,5.04,9
16,65.5,2016,64544.4,5.04,7
21,68.7,2044,64546.7,5.04,10
26,68.7,2047,64546.6,5.04,9
32,67.1,2015,64547.5,5.04,7
37,67.1,2008,64551.7,5.04,7
42,65.9,2011,64544.7,5.04,9
47,66.4,2039,64547.1,5.04,9
52,64.6,2006,64547.3,5.04,9
58,73.3,2023,35474.1,2.77,8
