"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,244.4,2246,175388,13.70,42
5,258.9,2470,179652,14.04,73
10,236.8,3780,178896,13.98,77
15,261.5,3784,179623,14.03,77
20,249.9,3790,178870,13.97,75
26,242.0,3787,179092,13.99,76
31,248.1,3784,179230,14.00,74
36,246.4,3782,179812,14.05,79
41,244.0,3783,179253,14.00,78
46,255.4,3783,179958,14.06,79
52,253.5,3783,179332,14.01,77
57,240.0,3783,97756.7,7.64,75
