"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,130.0,1816,153060,11.96,17
5,139.1,1912,157009,12.27,19
10,139.1,2611,159567,12.47,17
16,150.8,2581,171490,13.40,18
21,147.0,2615,176189,13.76,16
26,152.8,2581,169632,13.25,18
31,149.0,2594,165598,12.94,19
36,151.0,2580,169146,13.21,13
42,151.4,2596,172150,13.45,17
47,146.2,2596,164072,12.82,15
52,152.2,2592,171785,13.42,15
57,146.7,2593,93166.6,7.28,16
