"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,38.1,1431,16134.5,1.26,10
5,36.0,1422,16135,1.26,10
11,37.8,1866,16136.8,1.26,10
16,26.3,1862,16136,1.26,10
21,36.1,1863,16138.5,1.26,10
26,37.8,1872,16137,1.26,9
31,38.0,1857,16138.2,1.26,9
37,37.8,1862,16133.8,1.26,9
42,37.3,1871,16135.8,1.26,10
47,37.5,1854,16133.6,1.26,9
52,25.0,1873,16138.4,1.26,10
57,26.7,1871,8624.91,0.67,9
