"Time (s)","CPU (%)","MEM (kB)"
0,100.0,2538
6,100.0,2593
11,100.0,2609
16,100.2,2613
21,99.8,2621
26,99.8,2630
32,100.0,2629
36,125.0,2638
36,112.5,2637
36,100.0,2637
41,100.0,2642
46,99.8,2643
51,100.0,2642
57,99.8,2646
62,100.0,2654
67,100.0,2657
72,99.8,2689
77,100.0,2705
83,100.0,2706
88,100.0,2706
93,99.8,2710
98,100.0,2710
103,100.2,2710
108,100.0,2710
114,100.0,2714
119,106.7,2717
