"Time (s)","CPU (%)","MEM (KB)","Bandwidth (KB/s)","Bandwidth Utilization (%)","Open Sockets"
0,133.0,1765,129117,10.09,16
5,133.4,1768,129098,10.09,18
10,132.2,2569,129096,10.09,19
16,131.0,2571,129113,10.09,18
21,133.0,2567,129083,10.08,19
26,139.8,2568,129104,10.09,19
31,133.3,2564,129103,10.09,18
36,134.6,2569,129079,10.08,18
42,140.4,2568,129088,10.08,14
47,124.8,2558,129098,10.09,19
52,140.4,2567,129110,10.09,15
57,140.0,2572,71182.7,5.56,17
